X,Y,yaw,velocity,readable
9.565,0.6,1.283,0.5,True
9.526,0.6,1.24,0.5,False
9.487,0.6,1.197,0.5,False
9.448,0.6,1.155,0.5,False
9.41,0.6,1.112,0.5,False
9.371,0.6,1.069,0.5,False
9.332,0.6,1.026,0.5,False
9.293,0.6,0.984,0.5,False
9.254,0.6,0.941,0.5,False
9.216,0.6,0.898,0.5,False
9.177,0.6,0.855,0.5,False
9.138,0.6,0.812,0.5,False
9.099,0.6,0.77,0.5,False
9.06,0.6,0.727,0.5,False
9.021,0.6,0.684,0.5,False
8.983,0.6,0.641,0.5,False
8.944,0.6,0.599,0.5,False
8.905,0.6,0.556,0.5,False
8.866,0.6,0.513,0.5,False
8.827,0.6,0.47,0.5,False
8.788,0.6,0.428,0.5,False
8.749,0.6,0.385,0.5,False
8.711,0.6,0.342,0.5,False
8.672,0.6,0.299,0.5,False
8.633,0.6,0.256,0.5,False
8.594,0.6,0.214,0.5,False
8.555,0.6,0.171,0.5,False
8.517,0.6,0.128,0.5,False
8.478,0.6,0.085,0.5,False
8.439,0.6,0.043,0.5,False
8.4,0.6,0.0,0.5,True
8.4,0.62,6.216,0.501,False
8.4,0.64,6.15,0.503,False
8.4,0.66,6.083,0.507,False
8.4,0.68,6.016,0.513,False
8.4,0.7,5.95,0.52,False
8.4,0.72,5.883,0.529,False
8.4,0.74,5.816,0.539,False
8.4,0.76,5.75,0.55,False
8.4,0.78,5.683,0.562,False
8.4,0.8,5.616,0.575,False
8.4,0.82,5.55,0.589,False
8.4,0.84,5.483,0.604,False
8.4,0.86,5.416,0.619,False
8.4,0.88,5.35,0.634,False
8.4,0.9,5.283,0.65,False
8.4,0.92,5.216,0.666,False
8.4,0.94,5.15,0.681,False
8.4,0.96,5.083,0.696,False
8.4,0.98,5.016,0.711,False
8.4,1.0,4.95,0.725,False
8.4,1.02,4.883,0.738,False
8.4,1.04,4.816,0.75,False
8.4,1.06,4.75,0.761,False
8.4,1.08,4.683,0.771,False
8.4,1.1,4.616,0.78,False
8.4,1.12,4.55,0.787,False
8.4,1.14,4.483,0.793,False
8.4,1.16,4.416,0.797,False
8.4,1.18,4.35,0.799,False
8.4,1.2,4.283,0.8,True
8.4,1.227,4.35,0.8,False
8.4,1.253,4.416,0.799,False
8.4,1.28,4.483,0.799,False
8.4,1.307,4.55,0.798,False
8.4,1.333,4.616,0.797,False
8.4,1.36,4.683,0.795,False
8.4,1.387,4.75,0.794,False
8.4,1.413,4.816,0.792,False
8.4,1.44,4.883,0.79,False
8.4,1.467,4.95,0.788,False
8.4,1.493,5.016,0.785,False
8.4,1.52,5.083,0.783,False
8.4,1.547,5.15,0.78,False
8.4,1.573,5.216,0.778,False
8.4,1.6,5.283,0.775,False
8.4,1.627,5.35,0.772,False
8.4,1.653,5.416,0.77,False
8.4,1.68,5.483,0.767,False
8.4,1.707,5.55,0.765,False
8.4,1.733,5.616,0.763,False
8.4,1.76,5.683,0.76,False
8.4,1.787,5.75,0.758,False
8.4,1.813,5.816,0.756,False
8.4,1.84,5.883,0.755,False
8.4,1.867,5.95,0.753,False
8.4,1.893,6.016,0.752,False
8.4,1.92,6.083,0.751,False
8.4,1.947,6.15,0.751,False
8.4,1.973,6.216,0.75,False
8.4,2.0,0.0,0.75,True
8.36,2.0,0.009,0.749,False
8.32,2.0,0.019,0.745,False
8.28,2.0,0.028,0.739,False
8.24,2.0,0.038,0.731,False
8.2,2.0,0.047,0.72,False
8.16,2.0,0.056,0.707,False
8.12,2.0,0.066,0.692,False
8.08,2.0,0.075,0.676,False
8.04,2.0,0.085,0.657,False
8.0,2.0,0.094,0.638,False
7.96,2.0,0.104,0.617,False
7.92,2.0,0.113,0.595,False
7.88,2.0,0.123,0.572,False
7.84,2.0,0.132,0.549,False
7.8,2.0,0.141,0.525,False
7.76,2.0,0.151,0.501,False
7.72,2.0,0.16,0.478,False
7.68,2.0,0.17,0.455,False
7.64,2.0,0.179,0.433,False
7.6,2.0,0.189,0.413,False
7.56,2.0,0.198,0.393,False
7.52,2.0,0.207,0.374,False
7.48,2.0,0.217,0.358,False
7.44,2.0,0.226,0.343,False
7.4,2.0,0.236,0.33,False
7.36,2.0,0.245,0.319,False
7.32,2.0,0.255,0.311,False
7.28,2.0,0.264,0.305,False
7.24,2.0,0.274,0.301,False
7.2,2.0,0.283,0.3,True
7.131,2.002,0.274,0.299,False
7.062,2.004,0.264,0.297,False
6.993,2.006,0.255,0.293,False
6.924,2.008,0.245,0.287,False
6.855,2.01,0.236,0.28,False
6.786,2.012,0.226,0.271,False
6.717,2.014,0.217,0.261,False
6.648,2.016,0.207,0.25,False
6.579,2.018,0.198,0.238,False
6.51,2.02,0.189,0.225,False
6.441,2.022,0.179,0.211,False
6.372,2.024,0.17,0.196,False
6.303,2.026,0.16,0.181,False
6.234,2.028,0.151,0.166,False
6.165,2.03,0.141,0.15,False
6.096,2.032,0.132,0.134,False
6.027,2.034,0.123,0.119,False
5.958,2.036,0.113,0.104,False
5.889,2.038,0.104,0.089,False
5.82,2.04,0.094,0.075,False
5.751,2.042,0.085,0.062,False
5.682,2.044,0.075,0.05,False
5.613,2.046,0.066,0.039,False
5.544,2.048,0.056,0.029,False
5.475,2.05,0.047,0.02,False
5.406,2.052,0.038,0.013,False
5.337,2.054,0.028,0.007,False
5.268,2.056,0.019,0.003,False
5.199,2.058,0.009,0.001,False
5.13,2.06,0.0,0.0,True
