X,Y,yaw,velocity,readable
7.39,1.57,0.34,0.2,True
7.39,1.558,0.334,0.201,False
7.39,1.545,0.329,0.202,False
7.39,1.533,0.323,0.205,False
7.39,1.521,0.318,0.209,False
7.39,1.508,0.312,0.213,False
7.39,1.496,0.307,0.219,False
7.39,1.484,0.301,0.226,False
7.39,1.471,0.296,0.233,False
7.39,1.459,0.29,0.241,False
7.39,1.447,0.285,0.25,False
7.39,1.434,0.279,0.259,False
7.39,1.422,0.274,0.269,False
7.39,1.41,0.268,0.279,False
7.39,1.397,0.263,0.29,False
7.39,1.385,0.257,0.3,False
7.39,1.373,0.251,0.31,False
7.39,1.36,0.246,0.321,False
7.39,1.348,0.24,0.331,False
7.39,1.336,0.235,0.341,False
7.39,1.323,0.229,0.35,False
7.39,1.311,0.224,0.359,False
7.39,1.299,0.218,0.367,False
7.39,1.286,0.213,0.374,False
7.39,1.274,0.207,0.381,False
7.39,1.262,0.202,0.387,False
7.39,1.249,0.196,0.391,False
7.39,1.237,0.191,0.395,False
7.39,1.225,0.185,0.398,False
7.39,1.212,0.18,0.399,False
7.39,1.2,0.174,0.4,True
7.39,1.177,0.168,0.4,False
7.39,1.153,0.162,0.399,False
7.39,1.13,0.157,0.398,False
7.39,1.107,0.151,0.396,False
7.39,1.083,0.145,0.393,False
7.39,1.06,0.139,0.39,False
7.39,1.037,0.133,0.387,False
7.39,1.013,0.128,0.383,False
7.39,0.99,0.122,0.379,False
7.39,0.967,0.116,0.375,False
7.39,0.943,0.11,0.37,False
7.39,0.92,0.104,0.365,False
7.39,0.897,0.099,0.36,False
7.39,0.873,0.093,0.355,False
7.39,0.85,0.087,0.35,False
7.39,0.827,0.081,0.345,False
7.39,0.803,0.075,0.34,False
7.39,0.78,0.07,0.335,False
7.39,0.757,0.064,0.33,False
7.39,0.733,0.058,0.325,False
7.39,0.71,0.052,0.321,False
7.39,0.687,0.046,0.317,False
7.39,0.663,0.041,0.313,False
7.39,0.64,0.035,0.31,False
7.39,0.617,0.029,0.307,False
7.39,0.593,0.023,0.304,False
7.39,0.57,0.017,0.302,False
7.39,0.547,0.012,0.301,False
7.39,0.523,0.006,0.3,False
7.39,0.5,0.0,0.3,True
7.277,0.5,0.0,0.301,False
7.164,0.5,0.0,0.303,False
7.051,0.5,0.0,0.306,False
6.938,0.5,0.0,0.311,False
6.825,0.5,0.0,0.317,False
6.712,0.5,0.0,0.324,False
6.599,0.5,0.0,0.332,False
6.486,0.5,0.0,0.341,False
6.373,0.5,0.0,0.352,False
6.26,0.5,0.0,0.362,False
6.147,0.5,0.0,0.374,False
6.034,0.5,0.0,0.386,False
5.921,0.5,0.0,0.399,False
5.808,0.5,0.0,0.412,False
5.695,0.5,0.0,0.425,False
5.582,0.5,0.0,0.438,False
5.469,0.5,0.0,0.451,False
5.356,0.5,0.0,0.464,False
5.243,0.5,0.0,0.476,False
5.13,0.5,0.0,0.487,False
5.017,0.5,0.0,0.498,False
4.904,0.5,0.0,0.509,False
4.791,0.5,0.0,0.518,False
4.678,0.5,0.0,0.526,False
4.565,0.5,0.0,0.533,False
4.452,0.5,0.0,0.539,False
4.339,0.5,0.0,0.544,False
4.226,0.5,0.0,0.547,False
4.113,0.5,0.0,0.549,False
4.0,0.5,0.0,0.55,True
3.933,0.5,0.0,0.55,False
3.867,0.5,0.0,0.548,False
3.8,0.5,0.0,0.546,False
3.733,0.5,0.0,0.544,False
3.667,0.5,0.0,0.54,False
3.6,0.5,0.0,0.536,False
3.533,0.5,0.0,0.531,False
3.467,0.5,0.0,0.525,False
3.4,0.5,0.0,0.519,False
3.333,0.5,0.0,0.513,False
3.267,0.5,0.0,0.506,False
3.2,0.5,0.0,0.498,False
3.133,0.5,0.0,0.491,False
3.067,0.5,0.0,0.483,False
3.0,0.5,0.0,0.475,False
2.933,0.5,0.0,0.467,False
2.867,0.5,0.0,0.459,False
2.8,0.5,0.0,0.452,False
2.733,0.5,0.0,0.444,False
2.667,0.5,0.0,0.438,False
2.6,0.5,0.0,0.431,False
2.533,0.5,0.0,0.425,False
2.467,0.5,0.0,0.419,False
2.4,0.5,0.0,0.414,False
2.333,0.5,0.0,0.41,False
2.267,0.5,0.0,0.406,False
2.2,0.5,0.0,0.404,False
2.133,0.5,0.0,0.402,False
