X,Y,yaw,velocity,readable
8.635,1.9,0.524,0.2,True
8.527,1.88,0.513,0.201,False
8.418,1.859,0.502,0.205,False
8.309,1.839,0.491,0.211,False
8.201,1.819,0.48,0.219,False
8.092,1.798,0.47,0.23,False
7.984,1.778,0.459,0.243,False
7.875,1.758,0.448,0.258,False
7.767,1.737,0.437,0.274,False
7.659,1.717,0.427,0.293,False
7.55,1.697,0.416,0.312,False
7.441,1.676,0.405,0.333,False
7.333,1.656,0.394,0.355,False
7.224,1.636,0.383,0.378,False
7.116,1.615,0.373,0.401,False
7.008,1.595,0.362,0.425,False
6.899,1.575,0.351,0.449,False
6.79,1.554,0.34,0.472,False
6.682,1.534,0.329,0.495,False
6.574,1.514,0.319,0.517,False
6.465,1.493,0.308,0.537,False
6.357,1.473,0.297,0.557,False
6.248,1.453,0.286,0.576,False
6.139,1.432,0.276,0.592,False
6.031,1.412,0.265,0.607,False
5.922,1.392,0.254,0.62,False
5.814,1.371,0.243,0.631,False
5.705,1.351,0.232,0.639,False
5.597,1.331,0.222,0.645,False
5.489,1.31,0.211,0.649,False
5.38,1.29,0.2,0.65,True
5.326,1.275,0.197,0.649,False
5.271,1.261,0.193,0.647,False
5.217,1.246,0.19,0.644,False
5.163,1.231,0.187,0.639,False
5.108,1.217,0.183,0.633,False
5.054,1.202,0.18,0.626,False
5.0,1.187,0.177,0.618,False
4.945,1.173,0.173,0.609,False
4.891,1.158,0.17,0.598,False
4.837,1.143,0.167,0.588,False
4.782,1.129,0.163,0.576,False
4.728,1.114,0.16,0.564,False
4.674,1.099,0.157,0.551,False
4.619,1.085,0.153,0.538,False
4.565,1.07,0.15,0.525,False
4.511,1.055,0.147,0.512,False
4.456,1.041,0.143,0.499,False
4.402,1.026,0.14,0.486,False
4.348,1.011,0.137,0.474,False
4.293,0.997,0.133,0.463,False
4.239,0.982,0.13,0.452,False
4.185,0.967,0.127,0.441,False
4.13,0.953,0.123,0.432,False
4.076,0.938,0.12,0.424,False
4.022,0.923,0.117,0.417,False
3.967,0.909,0.113,0.411,False
3.913,0.894,0.11,0.406,False
3.859,0.879,0.107,0.403,False
3.804,0.865,0.103,0.401,False
3.75,0.85,0.1,0.4,True
3.708,0.838,0.097,0.4,False
3.667,0.827,0.093,0.399,False
3.625,0.815,0.09,0.398,False
3.583,0.803,0.087,0.396,False
3.542,0.792,0.083,0.393,False
3.5,0.78,0.08,0.39,False
3.458,0.768,0.077,0.387,False
3.417,0.757,0.073,0.383,False
3.375,0.745,0.07,0.379,False
3.333,0.733,0.067,0.375,False
3.292,0.722,0.063,0.37,False
3.25,0.71,0.06,0.365,False
3.208,0.698,0.057,0.36,False
3.167,0.687,0.053,0.355,False
3.125,0.675,0.05,0.35,False
3.083,0.663,0.047,0.345,False
3.042,0.652,0.043,0.34,False
3.0,0.64,0.04,0.335,False
2.958,0.628,0.037,0.33,False
2.917,0.617,0.033,0.325,False
2.875,0.605,0.03,0.321,False
2.833,0.593,0.027,0.317,False
2.792,0.582,0.023,0.313,False
2.75,0.57,0.02,0.31,False
2.708,0.558,0.017,0.307,False
2.667,0.547,0.013,0.304,False
2.625,0.535,0.01,0.302,False
2.583,0.523,0.007,0.301,False
2.542,0.512,0.003,0.3,False
2.5,0.5,0.0,0.3,True
2.455,0.5,0.0,0.3,False
2.41,0.5,0.0,0.299,False
2.365,0.5,0.0,0.298,False
2.32,0.5,0.0,0.296,False
2.275,0.5,0.0,0.293,False
2.23,0.5,0.0,0.29,False
2.185,0.5,0.0,0.287,False
2.14,0.5,0.0,0.283,False
2.095,0.5,0.0,0.279,False
2.05,0.5,0.0,0.275,False
2.005,0.5,0.0,0.27,False
1.96,0.5,0.0,0.265,False
1.915,0.5,0.0,0.26,False
1.87,0.5,0.0,0.255,False
1.825,0.5,0.0,0.25,False
1.78,0.5,0.0,0.245,False
1.735,0.5,0.0,0.24,False
1.69,0.5,0.0,0.235,False
1.645,0.5,0.0,0.23,False
1.6,0.5,0.0,0.225,False
1.555,0.5,0.0,0.221,False
1.51,0.5,0.0,0.217,False
1.465,0.5,0.0,0.213,False
1.42,0.5,0.0,0.21,False
1.375,0.5,0.0,0.207,False
1.33,0.5,0.0,0.204,False
1.285,0.5,0.0,0.202,False
1.24,0.5,0.0,0.201,False
1.195,0.5,0.0,0.2,False
1.15,0.5,0.0,0.2,True
1.127,0.5,0.0,0.2,False
1.103,0.5,0.0,0.198,False
1.08,0.5,0.0,0.196,False
1.057,0.5,0.0,0.192,False
1.033,0.5,0.0,0.188,False
1.01,0.5,0.0,0.183,False
0.987,0.5,0.0,0.177,False
0.963,0.5,0.0,0.17,False
0.94,0.5,0.0,0.163,False
0.917,0.5,0.0,0.155,False
0.893,0.5,0.0,0.147,False
0.87,0.5,0.0,0.138,False
0.847,0.5,0.0,0.129,False
0.823,0.5,0.0,0.119,False
0.8,0.5,0.0,0.11,False
0.777,0.5,0.0,0.101,False
0.753,0.5,0.0,0.091,False
0.73,0.5,0.0,0.082,False
0.707,0.5,0.0,0.073,False
0.683,0.5,0.0,0.065,False
0.66,0.5,0.0,0.057,False
0.637,0.5,0.0,0.05,False
0.613,0.5,0.0,0.043,False
0.59,0.5,0.0,0.037,False
0.567,0.5,0.0,0.032,False
0.543,0.5,0.0,0.028,False
0.52,0.5,0.0,0.024,False
0.497,0.5,0.0,0.022,False
0.473,0.5,0.0,0.02,False
0.45,0.5,0.0,0.02,True
