X,Y,yaw,velocity,readable
1.7,1.8,0.0,0.75,True
1.718,1.8,0.0,0.75,False
1.735,1.8,0.0,0.75,False
1.752,1.8,0.0,0.75,False
1.77,1.8,0.0,0.75,False
1.787,1.8,0.0,0.75,False
1.805,1.8,0.0,0.751,False
1.823,1.8,0.0,0.751,False
1.84,1.8,0.0,0.751,False
1.857,1.8,0.0,0.751,False
1.875,1.8,0.0,0.752,False
1.893,1.8,0.0,0.752,False
1.91,1.8,0.0,0.752,False
1.927,1.8,0.0,0.753,False
1.945,1.8,0.0,0.753,False
1.962,1.8,0.0,0.753,False
1.98,1.8,0.0,0.754,False
1.998,1.8,0.0,0.754,False
2.015,1.8,0.0,0.755,False
2.032,1.8,0.0,0.756,False
2.05,1.8,0.0,0.756,False
2.067,1.8,0.0,0.757,False
2.085,1.8,0.0,0.757,False
2.103,1.8,0.0,0.758,False
2.12,1.8,0.0,0.759,False
2.138,1.8,0.0,0.76,False
2.155,1.8,0.0,0.76,False
2.172,1.8,0.0,0.761,False
2.19,1.8,0.0,0.762,False
2.208,1.8,0.0,0.763,False
2.225,1.8,0.0,0.764,False
2.242,1.8,0.0,0.765,False
2.26,1.8,0.0,0.765,False
2.277,1.8,0.0,0.766,False
2.295,1.8,0.0,0.767,False
2.312,1.8,0.0,0.768,False
2.33,1.8,0.0,0.769,False
2.348,1.8,0.0,0.771,False
2.365,1.8,0.0,0.772,False
2.382,1.8,0.0,0.773,False
2.4,1.8,0.0,0.774,False
2.417,1.8,0.0,0.775,False
2.435,1.8,0.0,0.776,False
2.452,1.8,0.0,0.777,False
2.47,1.8,0.0,0.779,False
2.487,1.8,0.0,0.78,False
2.505,1.8,0.0,0.781,False
2.522,1.8,0.0,0.783,False
2.54,1.8,0.0,0.784,False
2.558,1.8,0.0,0.785,False
2.575,1.8,0.0,0.787,False
2.593,1.8,0.0,0.788,False
2.61,1.8,0.0,0.789,False
2.627,1.8,0.0,0.791,False
2.645,1.8,0.0,0.792,False
2.663,1.8,0.0,0.794,False
2.68,1.8,0.0,0.795,False
2.697,1.8,0.0,0.797,False
2.715,1.8,0.0,0.798,False
2.732,1.8,0.0,0.8,False
2.75,1.8,0.0,0.802,False
2.768,1.8,0.0,0.803,False
2.785,1.8,0.0,0.805,False
