X,Y,yaw,velocity,readable
7.7,1.9,0.785,0.2,True
7.7,1.877,0.769,0.201,False
7.7,1.853,0.753,0.203,False
7.7,1.83,0.737,0.207,False
7.7,1.807,0.72,0.213,False
7.7,1.783,0.704,0.22,False
7.7,1.76,0.688,0.229,False
7.7,1.737,0.672,0.239,False
7.7,1.713,0.656,0.25,False
7.7,1.69,0.639,0.262,False
7.7,1.667,0.623,0.275,False
7.7,1.643,0.607,0.289,False
7.7,1.62,0.591,0.304,False
7.7,1.597,0.575,0.319,False
7.7,1.573,0.559,0.334,False
7.7,1.55,0.542,0.35,False
7.7,1.527,0.526,0.366,False
7.7,1.503,0.51,0.381,False
7.7,1.48,0.494,0.396,False
7.7,1.457,0.478,0.411,False
7.7,1.433,0.462,0.425,False
7.7,1.41,0.446,0.438,False
7.7,1.387,0.429,0.45,False
7.7,1.363,0.413,0.461,False
7.7,1.34,0.397,0.471,False
7.7,1.317,0.381,0.48,False
7.7,1.293,0.365,0.487,False
7.7,1.27,0.348,0.493,False
7.7,1.247,0.332,0.497,False
7.7,1.223,0.316,0.499,False
7.7,1.2,0.3,0.5,True
7.7,1.183,0.29,0.499,False
7.7,1.167,0.28,0.496,False
7.7,1.15,0.27,0.49,False
7.7,1.133,0.26,0.483,False
7.7,1.117,0.25,0.473,False
7.7,1.1,0.24,0.462,False
7.7,1.083,0.23,0.449,False
7.7,1.067,0.22,0.434,False
7.7,1.05,0.21,0.418,False
7.7,1.033,0.2,0.4,False
7.7,1.017,0.19,0.381,False
7.7,1.0,0.18,0.362,False
7.7,0.983,0.17,0.342,False
7.7,0.967,0.16,0.321,False
7.7,0.95,0.15,0.3,False
7.7,0.933,0.14,0.279,False
7.7,0.917,0.13,0.258,False
7.7,0.9,0.12,0.238,False
7.7,0.883,0.11,0.219,False
7.7,0.867,0.1,0.2,False
7.7,0.85,0.09,0.182,False
7.7,0.833,0.08,0.166,False
7.7,0.817,0.07,0.151,False
7.7,0.8,0.06,0.138,False
7.7,0.783,0.05,0.127,False
7.7,0.767,0.04,0.117,False
7.7,0.75,0.03,0.11,False
7.7,0.733,0.02,0.104,False
7.7,0.717,0.01,0.101,False
7.7,0.7,0.0,0.1,True
7.597,0.697,0.0,0.102,False
7.493,0.693,0.0,0.107,False
7.39,0.69,0.0,0.116,False
7.287,0.687,0.0,0.128,False
7.183,0.683,0.0,0.144,False
7.08,0.68,0.0,0.162,False
6.977,0.677,0.0,0.183,False
6.873,0.673,0.0,0.208,False
6.77,0.67,0.0,0.234,False
6.667,0.667,0.0,0.262,False
6.563,0.663,0.0,0.293,False
6.46,0.66,0.0,0.325,False
6.357,0.657,0.0,0.357,False
6.253,0.653,0.0,0.391,False
6.15,0.65,0.0,0.425,False
6.047,0.647,0.0,0.459,False
5.943,0.643,0.0,0.493,False
5.84,0.64,0.0,0.525,False
5.737,0.637,0.0,0.557,False
5.633,0.633,0.0,0.587,False
5.53,0.63,0.0,0.616,False
5.427,0.627,0.0,0.642,False
5.323,0.623,0.0,0.667,False
5.22,0.62,0.0,0.688,False
5.117,0.617,0.0,0.706,False
5.013,0.613,0.0,0.722,False
4.91,0.61,0.0,0.734,False
4.807,0.607,0.0,0.743,False
4.703,0.603,0.0,0.748,False
4.6,0.6,0.0,0.75,True
4.513,0.6,0.0,0.749,False
4.427,0.6,0.0,0.745,False
4.34,0.6,0.0,0.739,False
4.253,0.6,0.0,0.731,False
4.167,0.6,0.0,0.72,False
4.08,0.6,0.0,0.707,False
3.993,0.6,0.0,0.692,False
3.907,0.6,0.0,0.676,False
3.82,0.6,0.0,0.657,False
3.733,0.6,0.0,0.638,False
3.647,0.6,0.0,0.617,False
3.56,0.6,0.0,0.595,False
3.473,0.6,0.0,0.572,False
3.387,0.6,0.0,0.549,False
3.3,0.6,0.0,0.525,False
3.213,0.6,0.0,0.501,False
3.127,0.6,0.0,0.478,False
3.04,0.6,0.0,0.455,False
2.953,0.6,0.0,0.433,False
2.867,0.6,0.0,0.413,False
2.78,0.6,0.0,0.393,False
2.693,0.6,0.0,0.374,False
2.607,0.6,0.0,0.358,False
2.52,0.6,0.0,0.343,False
2.433,0.6,0.0,0.33,False
2.347,0.6,0.0,0.319,False
2.26,0.6,0.0,0.311,False
2.173,0.6,0.0,0.305,False
2.087,0.6,0.0,0.301,False
2.0,0.6,0.0,0.3,True
1.961,0.6,0.0,0.299,False
1.921,0.6,0.0,0.297,False
1.882,0.6,0.0,0.293,False
1.843,0.6,0.0,0.287,False
1.803,0.6,0.0,0.281,False
1.764,0.6,0.0,0.272,False
1.725,0.6,0.0,0.263,False
1.685,0.6,0.0,0.252,False
1.646,0.6,0.0,0.24,False
1.607,0.6,0.0,0.228,False
1.567,0.6,0.0,0.214,False
1.528,0.6,0.0,0.2,False
1.489,0.6,0.0,0.185,False
1.449,0.6,0.0,0.17,False
1.41,0.6,0.0,0.155,False
1.371,0.6,0.0,0.14,False
1.331,0.6,0.0,0.125,False
1.292,0.6,0.0,0.11,False
1.253,0.6,0.0,0.096,False
1.213,0.6,0.0,0.083,False
1.174,0.6,0.0,0.07,False
1.135,0.6,0.0,0.058,False
1.095,0.6,0.0,0.047,False
1.056,0.6,0.0,0.038,False
1.017,0.6,0.0,0.029,False
0.977,0.6,0.0,0.023,False
0.938,0.6,0.0,0.017,False
0.899,0.6,0.0,0.013,False
0.859,0.6,0.0,0.011,False
0.82,0.6,0.0,0.01,True
